real_category,Status,Channel,date,num_of_ticket
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-10-01,1
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-10-02,1
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-10-08,1
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-10-27,1
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-10-29,1
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-11-05,1
Complaint::BukuWarung App::Bank Account Locked,Closed,Slack,2025-11-11,1
Complaint::BukuWarung App::Barang Grosir,Closed,Chat,2025-08-27,2
Complaint::BukuWarung App::BukuWarung Maintenance Issue,Closed,Chat,2025-11-12,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-08-25,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-08-26,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-08-27,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-08-30,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-08,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-10,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-16,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-19,3
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-23,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-24,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-25,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-26,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-28,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-29,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-09-30,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-01,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-02,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-03,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-04,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-06,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-07,3
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-10,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-16,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-21,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-24,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-27,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-10-29,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-01,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-07,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-08,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-11,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-13,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-14,3
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-15,2
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-16,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-17,1
Complaint::BukuWarung App::Campaign,Closed,Chat,2025-11-19,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-08-20,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-08-26,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-09-11,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-09-19,2
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-09-20,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-09-30,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-10-03,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-10-07,1
Complaint::BukuWarung App::Campaign,Closed,Instagram,2025-10-08,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-09-29,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-10-01,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-10-04,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-10-17,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-10-22,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-10-23,1
Complaint::BukuWarung App::Campaign,Closed,Slack,2025-11-06,1
Complaint::BukuWarung App::Campaign,Helpdesk FU,Chat,2025-11-10,1
Complaint::BukuWarung App::Catalog Feature Issue,Closed,Chat,2025-09-06,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-08-30,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-01,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-02,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-03,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-04,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-05,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-06,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-07,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-08,5
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-09,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-10,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-11,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-14,4
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-16,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-19,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-20,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-21,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-22,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-23,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-26,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-27,5
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-28,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-09-29,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-05,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-06,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-10,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-13,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-14,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-17,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-18,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-20,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-21,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-25,4
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-27,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-28,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-10-29,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-01,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-03,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-04,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-05,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-06,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-07,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-08,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-09,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-10,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-12,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-14,1
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-15,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-17,2
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-19,3
Complaint::BukuWarung App::Data Lost,Closed,Chat,2025-11-20,1
Complaint::BukuWarung App::Data Lost,Closed,Email,2025-09-07,1
Complaint::BukuWarung App::Data Lost,Closed,Email,2025-10-08,1
Complaint::BukuWarung App::Data Lost,Closed,Instagram,2025-08-21,1
Complaint::BukuWarung App::Data Lost,Closed,Instagram,2025-08-23,1
Complaint::BukuWarung App::Data Lost,Closed,Instagram,2025-09-22,2
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-08-22,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-08-26,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-08-28,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-08-29,2
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-08-30,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-08-31,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-03,4
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-07,2
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-09,2
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-10,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-12,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-15,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-21,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-22,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-23,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-24,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-25,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-09-30,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-10-02,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-10-03,1
Complaint::BukuWarung App::Device Blocked,Closed,Chat,2025-10-04,1
Complaint::BukuWarung App::Device Blocked,Closed,Email,2025-09-24,1
Complaint::BukuWarung App::Device Blocked,Closed,Instagram,2025-08-23,1
Complaint::BukuWarung App::Device Blocked,Closed,Instagram,2025-08-31,2
Complaint::BukuWarung App::Device Blocked,Closed,Instagram,2025-09-01,1
Complaint::BukuWarung App::Device Blocked,Closed,Slack,2025-08-23,1
Complaint::BukuWarung App::Device Blocked,Closed,Slack,2025-08-25,1
Complaint::BukuWarung App::Device Blocked,Closed,Slack,2025-08-29,1
Complaint::BukuWarung App::Favorite Feature,Closed,Chat,2025-09-12,2
Complaint::BukuWarung App::Favorite Feature,Closed,Chat,2025-09-16,2
Complaint::BukuWarung App::Favorite Feature,Closed,Chat,2025-09-19,1
Complaint::BukuWarung App::Favorite Feature,Closed,Chat,2025-10-15,1
Complaint::BukuWarung App::Favorite Feature,Closed,Chat,2025-10-16,1
Complaint::BukuWarung App::Favorite Feature,Closed,Chat,2025-11-16,1
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-09-23,1
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-05,1
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-06,7
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-07,1
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-08,5
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-09,4
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-10,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-11,5
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-12,3
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-13,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-14,4
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-15,6
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-16,3
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-17,7
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-18,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-19,4
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-20,8
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-21,3
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-22,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-23,5
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-24,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-25,4
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-26,3
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-27,5
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-28,6
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-30,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-10-31,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-01,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-02,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-03,5
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-04,6
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-05,14
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-06,15
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-07,6
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-08,5
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-09,3
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-10,7
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-11,6
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-12,2
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-13,6
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-14,4
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-15,1
Complaint::BukuWarung App::Fraud,Closed,Chat,2025-11-17,3
Complaint::BukuWarung App::Fraud,Closed,Email,2025-10-16,1
Complaint::BukuWarung App::Fraud,Closed,Email,2025-10-20,1
Complaint::BukuWarung App::Fraud,Closed,Email,2025-10-30,1
Complaint::BukuWarung App::Fraud,Closed,Email,2025-11-03,1
Complaint::BukuWarung App::Fraud,Closed,Email,2025-11-04,1
Complaint::BukuWarung App::Fraud,Closed,Email,2025-11-06,1
Complaint::BukuWarung App::Fraud,Closed,Email,2025-11-09,1
Complaint::BukuWarung App::Fraud,Closed,Instagram,2025-10-05,1
Complaint::BukuWarung App::Fraud,Closed,Instagram,2025-10-06,2
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-05,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-11,2
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-13,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-14,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-15,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-19,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-20,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-21,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-22,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-23,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-24,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-25,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-26,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-10-30,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-11-02,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-11-03,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-11-05,2
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-11-16,1
Complaint::BukuWarung App::Fraud,Closed,Slack,2025-11-17,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-12,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-15,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-18,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-19,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-20,2
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-22,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-23,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-28,2
Complaint::BukuWarung App::Fraud,Closed,Web,2025-10-29,2
Complaint::BukuWarung App::Fraud,Closed,Web,2025-11-08,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-11-12,1
Complaint::BukuWarung App::Fraud,Closed,Web,2025-11-18,1
Complaint::BukuWarung App::Fraud,Risk FU,Chat,2025-11-20,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-20,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-21,6
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-23,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-24,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-25,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-26,5
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-27,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-28,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-29,4
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-08-31,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-01,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-02,7
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-03,6
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-04,6
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-06,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-07,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-08,6
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-09,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-10,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-11,4
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-12,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-13,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-14,4
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-15,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-16,4
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-17,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-18,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-19,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-20,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-21,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-22,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-23,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-24,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-25,4
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-26,5
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-27,1
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-28,2
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-29,4
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-09-30,9
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-10-01,3
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-10-02,7
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-10-03,5
Complaint::BukuWarung App::Fraud Cases,Closed,Chat,2025-10-04,3
Complaint::BukuWarung App::Fraud Cases,Closed,Email,2025-09-21,1
Complaint::BukuWarung App::Fraud Cases,Closed,Facebook,2025-09-30,3
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-08-26,2
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-08-31,4
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-01,3
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-04,3
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-05,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-07,5
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-08,3
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-09,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-10,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-12,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-14,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-15,5
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-17,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-18,2
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-21,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-22,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-24,2
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-25,4
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-27,3
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-28,1
Complaint::BukuWarung App::Fraud Cases,Closed,Instagram,2025-09-29,4
